"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"J5QVBUV2","magazineArticle","2008","Larman, Criag; Vodde, Bas","Choose Feature Teams over Component Teams for Agility","InfoQ","","","","https://www.infoq.com/articles/scaling-lean-agile-feature-teams","Feature teams, common enough in small groups, are all too rare in large product development - but they can be a key to scaling with agility. This article analyses how feature teams resolve weaknesses of component teams, and points out key issues to address when transitioning. It is an excerpt from ""Scaling Lean and Agile Development,"" by Craig Larman and Bas Vodde, to be published later this year.","2008-07-15","2018-09-17 17:10:49","2021-02-23 21:10:54","2018-09-17 17:10:49","","","","","","","","","","","","","","","","","","","","","","","C:\Users\matth\Zotero\storage\NA7FUCZR\scaling-lean-agile-feature-teams.html","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KIX5VHHX","conferencePaper","2017","Conway, Mel","Toward Simplifying Application Development, in a Dozen Lessons","","","","","http://melconway.com/Home/pdf/simplify.pdf","","2017-01-03","2018-09-13 19:29:56","2021-02-23 16:30:49","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\matth\Zotero\storage\PEN4SH8V\simplify.pdf","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPDQWD5E","journalArticle","1968","Conway, Melvin E","HOW DO COMMITTEES INVENT?","Datamation","","","","http://www.melconway.com/Home/pdf/committees.pdf","","1968","2018-09-13 19:14:56","2021-02-23 16:30:38","","4","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\matth\Zotero\storage\JGUIFA8Q\Conway - 1968 - HOW DO COMMITTEES INVENT.pdf","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALK3VIAL","book","2007","Ackoff, Russell L.; Addison, Herbert J.; Bibb, Sally","Management F-laws: How Organizations Really Work","","978-0-9550081-2-2","","","","A full collection of more than 80 of Russell Ackoff's management f-laws: the uncomfortable truths about how organizations really work, what's wrong with the way we design and manage businesses, what makes managers tick... and how we can make things work better. Russell Ackoff is one of the world's top business brains. Herbert Addison has worked for years in business book publishing. Sally Bibb is a pioneer of organizational change. Who better to zero in on organizations, take them apart and then suggest ways of putting them back together - but better?","2007-01-24","2018-09-13 08:53:31","2021-02-23 15:59:33","","","180","","","","","Management F-laws","","","","","Triarchy Press","","English","","","","","Amazon","","","","","https://smile.amazon.co.uk/gp/product/0955008123/ref=od_aui_detailpages00?ie=UTF8&psc=1","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"849XG8DP","book","1999","Ackoff, Russell L.","Re-Creating the Corporation: A Design of Organizations for the 21st Century","","978-0-19-512387-6","","","","Over the last three decades the average life expectancy of a corporation in North America has dipped well below 20 years. In fact, by 1983 a full third of the 1970 Fortune 500 companies had been acquired, merged, or broken apart. In this landmark book, one of the business world's foremost pioneers, Russell L. Ackoff, delivers this indispensable guide for those hoping to beat these odds―and to better navigate the corporate challenges of the next millennium.  While most business and management schools continue to teach the functions of a corporation separately―production, marketing, finance, personnel―the reality is that for a corporation to endure each division must work with the others to create an effective system. Re-Creating the Corporation is Ackoff's masterful blueprint for understanding and creating these model corporate systems. In four comprehensive sections―Background, Process, Designs, and Change―Ackoff lays out in clear concise prose the five organizational goals of successful corporate systems: plan effectively, learn and adapt rapidly, democratize, introduce internal market economies, and employ a flexible structure that will minimize the need for future restructuring. And through a deft mix of practical and theoretical examples drawn from a wide range of applications in a wide range of firms, this book ultimately guides executives to the system best suited to meet their organizational goals. Re-Creating the Corporation, which is the culmination of a lifetime of innovative and insightful business thought from one of the business world's premier thinkers, is essential reading for those attempting to navigate the rapidly changing economic environment of the next millennium.","1999-10-07","2018-09-13 08:53:26","2021-02-23 15:59:19","","","348","","","","","Re-Creating the Corporation","","","","","OUP USA","New York","English","","","","","Amazon","","","","","https://www.amazon.co.uk/gp/product/0195123875/ref=od_aui_detailpages00?ie=UTF8&psc=1","TT refs","","","","","","","","","","","","","","","","","","","","","First Edition edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YRAPFY2Y","book","2016","Larman, Craig; Vodde, Bas","Large-Scale Scrum: More with LeSS","","978-0-321-98571-2","","","","The Go-To Resource for Large-Scale Organizations to Be Agile    Rather than asking, “How can we do agile at scale in our big complex organization?” a different and deeper question is, “How can we have the same simple structure that Scrum offers for the organization, and be agile at scale rather than do agile?” This profound insight is at the heart of LeSS (Large-Scale Scrum).   In  Large-Scale Scrum: More with LeSS,  Craig Larman and Bas Vodde have distilled over a decade of experience in large-scale LeSS adoptions towards a simpler organization that delivers more flexibility with less complexity, more value with less waste, and more purpose with less prescription.   Targeted to anyone involved in large-scale development,  Large-Scale Scrum: More with LeSS,  offers straight-to-the-point guides for how to be agile at scale, with LeSS. It will clearly guide you to  Adopt LeSS Structure a large development organization for customer value Clarify the role of management and Scrum Master Define what your product is, and why Be a great Product Owner Work with multiple whole-product focused feature teams in one Sprint that produces a shippable product Coordinate and integrate between teams Work with multi-site teams","2016-09-30","2018-09-13 08:31:49","2021-02-23 21:11:09","","","356","","","","","Large-Scale Scrum","","","","","Addison-Wesley Professional","","English","","","","","Amazon","","","","C:\Users\matth\Zotero\storage\WKRJ8U9K\LeSS-poster.pdf; C:\Users\matth\Zotero\storage\EF6CQMZT\Larman and Vodde - 2016 - Large-Scale Scrum More with LeSS.pdf; ","https://www.amazon.co.uk/Large-Scale-Scrum-More-Addison-Wesley-Signature-ebook/dp/B01JP91OR4","TT refs","","","","","","","","","","","","","","","","","","","","","1 edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BMJBUVRD","book","2017","Tune, Nick; Millett, Scott","Designing Autonomous Teams and Services","","978-1-4919-9431-3","","","https://www.oreilly.com/programming/free/designing-autonomous-teams-and-services.csp","In high-performing organizations such as Salesforce and Spotify, autonomous product development teams own problems end-to-end—from interacting with customers to delivering engaging digital products. These teams find new ways to solve customer problems by constantly running...","2017","2018-09-10 19:49:36","2021-02-23 22:11:04","2018-09-10 19:49:36","","","","","","","","","","","","O'Reilly Media","","en","","","","","","","","","C:\Users\matth\Zotero\storage\LBBDGNVN\Tune and Millett - 2017 - Designing Autonomous Teams and Services.pdf; C:\Users\matth\Zotero\storage\9PFLNK3I\designing-autonomous-teams-and-services.html","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZCXI7XSP","report","2005","Levina, Natalia; Vaast, Emmanuelle","The Emergence of Boundary Spanning Competence in Practice: Implications for Information Systems' Implementation and Use","","","","","https://papers.ssrn.com/abstract=1276022","This paper investigates how an organizational competence in boundary spanning emerges in practice by drawing on the concepts of boundary spanner and boundary object. Using data from two qualitative field studies, we argue that in order for boundary spanning to emerge a new joint field of practice must be produced. Our data illustrate that agents partially transform their practices in local settings so as to accommodate the interests of their counterparts. While negotiating the new joint field, agents become what we call ""boundary spanners-in-practice"" who produce and use objects which then become locally useful and which acquire a common identity - hence, ""boundary objects-in-use."" Moreover, we show how boundary spanners-in-practice use various organizational and professional resources including the influence that comes with being nominated to boundary spanners' roles to create the new joint field. The conditions necessary for boundary spanners-in-practice to emerge are outlined and discussed; as are important implications for IS implementation and use.","2005-03-16","2018-09-10 13:30:40","2021-02-23 21:12:53","2018-09-10 13:30:40","","","","","","","The Emergence of Boundary Spanning Competence in Practice","","","","","Social Science Research Network","Rochester, NY","en","","SSRN Scholarly Paper","","","papers.ssrn.com","","","","C:\Users\matth\Zotero\storage\LPP84NCL\Levina and Vaast - 2005 - The Emergence of Boundary Spanning Competence in P.pdf; C:\Users\matth\Zotero\storage\AM6DNVDX\papers.html","","TT refs","boundaries; boundary objects; boundary spanners; Boundary spanning; Bourdieu; client-consultant relationship; intranet; IS implementation; IS use; Knowledge Management; organizational learning; practice theory; roles","","","","","","","","","","","","","","","","","","","ID 1276022","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9FDLNHUD","book","2018","Kelly, Allan","Project Myopia: Why projects damage software #NoProjects eBook: Allan Kelly: Amazon.co.uk: Kindle Store","","978-1-912832-03-3","","","https://www.amazon.co.uk/Project-Myopia-projects-software-NoProjects-ebook/dp/B07F1XJ2B5/ref=sr_1_1?ie=UTF8&qid=1536576139&sr=8-1&keywords=project+myopia","","2018-07-28","2018-09-10 10:46:54","2021-02-23 16:56:04","2018-09-10 10:46:54","","","","","","","","","","","","Software Strategy Ltd","","","","","","","","","","","C:\Users\matth\Zotero\storage\ZEPN6Y76\ref=sr_1_1.html","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEWUBCX5","journalArticle","2016","Scholtes, Ingo; Mavrodiev, Pavlin; Schweitzer, Frank","From Aristotle to Ringelmann: A Large-scale Analysis of Team Productivity and Coordination in Open Source Software Projects","Empirical Softw. Engg.","","1382-3256","10.1007/s10664-015-9406-4","http://dx.doi.org/10.1007/s10664-015-9406-4","Complex software development projects rely on the contribution of teams of developers, who are required to collaborate and coordinate their efforts. The productivity of such development teams, i.e., how their size is related to the produced output, is an important consideration for project and schedule management as well as for cost estimation. The majority of studies in empirical software engineering suggest that - due to coordination overhead - teams of collaborating developers become less productive as they grow in size. This phenomenon is commonly paraphrased as Brooks' law of software project management, which states that ""adding manpower to a software project makes it later"". Outside software engineering, the non-additive scaling of productivity in teams is often referred to as the Ringelmann effect, which is studied extensively in social psychology and organizational theory. Conversely, a recent study suggested that in Open Source Software (OSS) projects, the productivity of developers increases as the team grows in size. Attributing it to collective synergetic effects, this surprising finding was linked to the Aristotelian quote that ""the whole is more than the sum of its parts"". Using a data set of 58 OSS projects with more than 580,000 commits contributed by more than 30,000 developers, in this article we provide a large-scale analysis of the relation between size and productivity of software development teams. Our findings confirm the negative relation between team size and productivity previously suggested by empirical software engineering research, thus providing quantitative evidence for the presence of a strong Ringelmann effect. Using fine-grained data on the association between developers and source code files, we investigate possible explanations for the observed relations between team size and productivity. In particular, we take a network perspective on developer-code associations in software development teams and show that the magnitude of the decrease in productivity is likely to be related to the growth dynamics of co-editing networks which can be interpreted as a first-order approximation of coordination requirements.","2016-04","2018-09-10 07:33:26","2021-02-23 22:02:36","2018-09-10 07:33:26","642–683","","2","21","","","From Aristotle to Ringelmann","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\matth\Zotero\storage\326EHGNB\Scholtes et al. - 2016 - From Aristotle to Ringelmann A Large-scale Analys.pdf","","TT refs","Coordination; Open source software; Productivity factors; Repository mining; Social aspects of software engineering; Software engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WRCN2WUK","webpage","2014","Kelly, Allan","No Projects - Beyond Projects","InfoQ","","","","https://www.infoq.com/articles/kelly-beyond-projects","Applying the project lifecycle model to software development complicates both and makes developing good software harder.  Allan Kelly presents ideas on how to move beyond projects and into what he calls a Continuous Work, or Steady State Work Model.","2014-12-05","2018-09-09 14:39:13","2021-02-23 16:55:53","2018-09-09 14:39:13","","","","","","","","","","","","","","","","","","","","","","","C:\Users\matth\Zotero\storage\FBZFUC7E\kelly-beyond-projects.html","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CRH992QU","webpage","2012","Kotter, John P.","Accelerate!","Harvard Business Review","","","","https://hbr.org/2012/11/accelerate","How the most innovative companies capitalize on today’s rapid-fire strategic challenges—and still make their numbers.","2012-11-01","2018-09-07 15:57:44","2021-02-23 16:59:24","2018-09-07 15:57:44","","","","","","","","","","","","","","","","","","","","","","","C:\Users\matth\Zotero\storage\E5VLD288\accelerate.html","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUU6NRT6","book","2012","Kelly, Allan","Business Patterns for Software Developers","","978-1-119-99924-9","","","","A must–have recipe book for building software Perhaps you can relate to this all–too common scenario: you know all about your software product?but could do with some help in understanding the strategic side of things. If so, this book is the one–stop resource you′ll need in order to become a successful software entrepreneur. Patterns expert Allan Kelly provides you with the step–by–step route that needs to be followed in order to understand business strategy and operations. Each chapter starts out with a solid introduction and theoretical overview, which is then further illustrated with patterns and case studies, all aimed at helping you move into the management of software.  Teaches you the ropes of business strategy and operations for software Places special emphasis on the patterns for those who make software for sale Addresses patterns philosophy, patterns strategies, business strategy patterns, and software company lifecycle Shares practical tools, tips, and examples of best practices so you can see how each specific pattern fits in and needs to be implemented.  Business Patterns for Software Development divulges strategies, operations, and structures for building successful software.","2012-02-03","2018-09-04 07:41:01","2021-02-23 16:55:22","","","406","","","","","","","","","","John Wiley & Sons","Chichester","English","","","","","Amazon","","","","","https://www.amazon.co.uk/Business-Patterns-Software-Developers-Allan/dp/1119999243","TT refs","","","","","","","","","","","","","","","","","","","","","1 edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KEX9I4EG","journalArticle","2018","Bernstein, Ethan S.; Turban, Stephen","The impact of the ‘open’ workspace on human collaboration","Phil. Trans. R. Soc. B","","0962-8436, 1471-2970","10.1098/rstb.2017.0239","http://rstb.royalsocietypublishing.org/content/373/1753/20170239","Organizations’ pursuit of increased workplace collaboration has led managers to transform traditional office spaces into ‘open’, transparency-enhancing architectures with fewer walls, doors and other spatial boundaries, yet there is scant direct empirical research on how human interaction patterns change as a result of these architectural changes. In two intervention-based field studies of corporate headquarters transitioning to more open office spaces, we empirically examined—using digital data from advanced wearable devices and from electronic communication servers—the effect of open office architectures on employees' face-to-face, email and instant messaging (IM) interaction patterns. Contrary to common belief, the volume of face-to-face interaction decreased significantly (approx. 70%) in both cases, with an associated increase in electronic interaction. In short, rather than prompting increasingly vibrant face-to-face collaboration, open architecture appeared to trigger a natural human response to socially withdraw from officemates and interact instead over email and IM. This is the first study to empirically measure both face-to-face and electronic interaction before and after the adoption of open office architecture. The results inform our understanding of the impact on human behaviour of workspaces that trend towards fewer spatial boundaries. This article is part of the theme issue ‘Interdisciplinary approaches for uncovering the impacts of architecture on collective behaviour’.","2018-08-19","2018-09-03 21:22:23","2021-02-23 16:20:55","2018-09-03 21:22:23","20170239","","1753","373","","Phil. Trans. R. Soc. B","","","","","","","","en","© 2018 The Authors.. Published by the Royal Society under the terms of the Creative Commons Attribution License http://creativecommons.org/licenses/by/4.0/, which permits unrestricted use, provided the original author and source are credited.","","","","rstb.royalsocietypublishing.org","","PMID: 29967303","","; C:\Users\matth\Zotero\storage\3QZ96ZQN\20170239.html; C:\Users\matth\Zotero\storage\F9XLI9ZT\Bernstein and Turban - 2018 - The impact of the ‘open’ workspace on human collab.pdf","http://www.ncbi.nlm.nih.gov/pubmed/29967303","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQR3IKDZ","journalArticle","2012","Strode, Diane E.; Huff, Sid L.; Hope, Beverley; Link, Sebastian","Coordination in co-located agile software development projects","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2012.02.017","http://www.sciencedirect.com/science/article/pii/S0164121212000465","Agile software development provides a way to organise the complex task of multi-participant software development while accommodating constant project change. Agile software development is well accepted in the practitioner community but there is little understanding of how such projects achieve effective coordination, which is known to be critical in successful software projects. A theoretical model of coordination in the agile software development context is presented based on empirical data from three cases of co-located agile software development. Many practices in these projects act as coordination mechanisms, which together form a coordination strategy. Coordination strategy in this context has three components: synchronisation, structure, and boundary spanning. Coordination effectiveness has two components: implicit and explicit. The theoretical model of coordination in agile software development projects proposes that an agile coordination strategy increases coordination effectiveness. This model has application for practitioners who want to select appropriate practices from agile methods to ensure they achieve coordination coverage in their project. For the field of information systems development, this theory contributes to knowledge of coordination and coordination effectiveness in the context of agile software development.","2012-06-01","2018-09-03 21:10:59","2021-02-23 22:09:00","2018-09-03 21:10:59","1222-1238","","6","85","","Journal of Systems and Software","","Special Issue: Agile Development","","","","","","","","","","","ScienceDirect","","","","C:\Users\matth\Zotero\storage\LKI2XFMC\Strode et al. - 2012 - Coordination in co-located agile software developm.pdf; C:\Users\matth\Zotero\storage\QVSLLQNC\S0164121212000465.html","","TT refs","Agile methods; Agile software development project; Coordination effectiveness; Coordination strategy; Coordination Theory; Extreme Programming; Scrum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57LFXYKL","blogPost","2018","HBS Communications","Collaborate on complex problems, but only intermittently","Harvard Gazette","","","","https://news.harvard.edu/gazette/story/2018/08/collaborate-on-complex-problems-but-only-intermittently/","When solving problems, both groups in which members never interacted and groups whose members constantly interacted provided expected results. The surprising outcome came from groups whose members collaborated intermittently.","2018-08-15","2018-09-03 20:51:28","2021-02-23 16:48:07","2018-09-03 20:51:28","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\matth\Zotero\storage\S5ILWPWN\collaborate-on-complex-problems-but-only-intermittently.html","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78FBZVCM","journalArticle","2018","Bernstein, Ethan; Shore, Jesse; Lazer, David","How intermittent breaks in interaction improve collective intelligence","Proceedings of the National Academy of Sciences","","0027-8424, 1091-6490","10.1073/pnas.1802407115","http://www.pnas.org/content/early/2018/08/09/1802407115","People influence each other when they interact to solve problems. Such social influence introduces both benefits (higher average solution quality due to exploitation of existing answers through social learning) and costs (lower maximum solution quality due to a reduction in individual exploration for novel answers) relative to independent problem solving. In contrast to prior work, which has focused on how the presence and network structure of social influence affect performance, here we investigate the effects of time. We show that when social influence is intermittent it provides the benefits of constant social influence without the costs. Human subjects solved the canonical traveling salesperson problem in groups of three, randomized into treatments with constant social influence, intermittent social influence, or no social influence. Groups in the intermittent social-influence treatment found the optimum solution frequently (like groups without influence) but had a high mean performance (like groups with constant influence); they learned from each other, while maintaining a high level of exploration. Solutions improved most on rounds with social influence after a period of separation. We also show that storing subjects’ best solutions so that they could be reloaded and possibly modified in subsequent rounds—a ubiquitous feature of personal productivity software—is similar to constant social influence: It increases mean performance but decreases exploration.","2018-08-10","2018-09-03 20:58:53","2021-02-23 16:20:45","2018-09-03 20:58:53","201802407","","","","","PNAS","","","","","","","","en","Copyright © 2018 the Author(s). Published by PNAS.. This open access article is distributed under Creative Commons Attribution-NonCommercial-NoDerivatives License 4.0 (CC BY-NC-ND).","","","","www.pnas.org","","PMID: 30104371","","C:\Users\matth\Zotero\storage\XQ78SS7D\1802407115.html; ; C:\Users\matth\Zotero\storage\ZLHDYIN6\Bernstein et al. - 2018 - How intermittent breaks in interaction improve col.pdf","http://www.ncbi.nlm.nih.gov/pubmed/30104371","TT refs","collective intelligence; social influence; social networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YHJCLTED","journalArticle","2017","Jang, Sujin","Cultural Brokerage and Creative Performance in Multicultural Teams","Organization Science","","1047-7039","10.1287/orsc.2017.1162","https://pubsonline.informs.org/doi/full/10.1287/orsc.2017.1162","This paper presents a novel theoretical framework of how members of multicultural teams leverage their diverse knowledge to produce creative outcomes. I develop and test a model of cultural brokerage, which I define as the act of facilitating interactions between actors across cultural boundaries. I find that team members with multicultural backgrounds engage in cultural brokerage on behalf of monocultural team members. Among multiculturals, “cultural insiders” (those whose cultural background overlaps with other team members’) brokered by integrating knowledge from different cultures, whereas “cultural outsiders” (those whose cultural background has no overlap with any other team members’) brokered by eliciting knowledge from different cultures. Both integrating and eliciting significantly enhanced creative performance at the team level. These findings advance our understanding of the process of creativity in culturally diverse teams.","2017-12-01","2018-09-03 20:37:21","2021-02-23 16:53:44","2018-09-03 20:37:21","993-1009","","6","28","","Organization Science","","","","","","","","","","","","","pubsonline.informs.org (Atypon)","","","","C:\Users\matth\Zotero\storage\RNYY9GT6\orsc.2017.html; C:\Users\matth\Zotero\storage\IMLJHLK8\Jang - 2017 - Cultural Brokerage and Creative Performance in Mul.pdf","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QCWZE5AP","webpage","2016","Bernstein, Ethan; Bunch, John; Canner, Niko; Lee, Michael","Beyond the Holacracy Hype","Harvard Business Review","","","","https://hbr.org/2016/07/beyond-the-holacracy-hype","The overwrought claims—and actual promise—of the next generation of self-managed teams","2016-07-01","2018-09-03 20:32:52","2021-02-23 16:20:33","2018-09-03 20:32:52","","","","","","","","","","","","","","","","","","","","","","","C:\Users\matth\Zotero\storage\JIFHDPV5\beyond-the-holacracy-hype.html","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SKAKRFJV","journalArticle","2012","MacCormack, Alan; Baldwin, Carliss Y.; Rusnak, John","Exploring the Duality Between Product and Organizational Architectures: A Test of the 'Mirroring' Hypothesis","Research Policy","","","","http://www.hbs.edu/faculty/Pages/item.aspx?num=43260","A variety of academic studies argue that a relationship exists between the structure of an organization and the design of the products that the organization produces. Specifically, products tend to ""mirror"" the architectures of the organizations in which they are developed. This dynamic occurs because the organization's governance structures, problem solving routines, and communication patterns constrain the space in which it searches for new solutions. Such a relationship is important, given that product architecture has been shown to be an important predictor of product performance, product variety, process flexibility, and even the path of industry evolution. We explore this relationship in the software industry. Our research takes advantage of a natural experiment, in that we observe products that fulfill the same function being developed by very different organizational forms. At one extreme are commercial software firms, in which the organizational participants are tightly coupled, with respect to their goals, structure, and behavior. At the other, are open-source software communities, in which the participants are much more loosely coupled by comparison. The mirroring hypothesis predicts that these different organizational forms will produce products with distinctly different architectures. Specifically, loosely coupled organizations will develop more modular designs than tightly coupled organizations. We test this hypothesis, using a sample of matched-pair products. We find strong evidence to support the mirroring hypothesis. In all of the pairs we examine, the product developed by the loosely coupled organization is significantly more modular than the product from the tightly coupled organization. We measure modularity by capturing the level of coupling between a product's components. The magnitude of the differences is substantial—up to a factor of six, in terms of the potential for a design change in one component to propagate to others. Our results have significant managerial implications, highlighting the impact of organizational design decisions on the technical structure of the artifacts that these organizations subsequently develop.","2012-10-01","2016-12-03 12:22:22","2021-02-23 21:29:12","2016-12-03 12:22:22","1309-1324","","8","41","","","Exploring the Duality Between Product and Organizational Architectures","","","","","","","","","","","","www.hbs.edu","","","","C:\Users\matth\Zotero\storage\V3337ABV\08-039_1861e507-1dc1-4602-85b8-90d71559d85b.pdf; C:\Users\matth\Zotero\storage\ZAZN5ZZG\item.html","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89H455E6","book","2017","Leveson, Nancy G.","Engineering a Safer World: Systems Thinking Applied to Safety","","978-0-262-53369-0","","","","A new approach to safety, based on systems thinking, that is more effective, less costly, and easier to use than current techniques. Engineering has experienced a technological revolution, but the basic engineering techniques applied in safety and reliability engineering, created in a simpler, analog world, have changed very little over the years. In this groundbreaking book, Nancy Leveson proposes a new approach to safety-more suited to today's complex, sociotechnical, software-intensive world-based on modern systems thinking and systems theory. Revisiting and updating ideas pioneered by 1950s aerospace engineers in their System Safety concept, and testing her new model extensively on real-world examples, Leveson has created a new approach to safety that is more effective, less expensive, and easier to use than current techniques. Arguing that traditional models of causality are inadequate, Leveson presents a new, extended model of causation (Systems-Theoretic Accident Model and Processes, or STAMP), then shows how the new model can be used to create techniques for system safety engineering, including accident analysis, hazard analysis, system design, safety in operations, and management of safety-critical systems. She applies the new techniques to real-world events including the friendly-fire loss of a U.S. Blackhawk helicopter in the first Gulf War; the Vioxx recall; the U.S. Navy SUBSAFE program; and the bacterial contamination of a public water supply in a Canadian town. Leveson's approach is relevant even beyond safety engineering, offering techniques for ""reengineering"" any large sociotechnical system to improve safety and manage risk.","2017-02-14","2018-07-15 15:57:26","2021-02-23 21:12:36","","","560","","","","","Engineering a Safer World","","","","","MIT Press","Cambridge, Massachusetts London, Englang","English","","","","","Amazon","","","","C:\Users\matth\Zotero\storage\VH5HU73M\Leveson - 2017 - Engineering a Safer World Systems Thinking Applie.pdf; ","https://www.amazon.co.uk/Engineering-Safer-World-Systems-Thinking/dp/0262533693","TT refs","","","","","","","","","","","","","","","","","","","","","Reprint edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3IY4QMLF","webpage","2018","Skelton, Matthew","How to find the right DevOps tools for your team","TechBeacon","","","","https://techbeacon.com/devops/how-find-right-devops-tools-your-team","Building a DevOps tool suite? Here are 9 field-tested tips for making all the right choices—and avoiding disaster.","2018-03-16","2020-10-12 18:32:55","2021-02-23 22:05:47","2020-10-12 18:32:55","","","","","","","","","","","","","","en","","","","","","","","","","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NU32G8YF","book","1995","Brooks, Frederick","Mythical Man-Month, The: Essays on Software Engineering, Anniversary Edition","","978-0-201-83595-3","","","","Few books on software project management have been as influential and timeless as The Mythical Man-Month. With a blend of software engineering facts and thought-provoking opinions, Fred Brooks offers insight for anyone managing complex projects. These essays draw from his experience as project manager for the IBM System/360 computer family and then for OS/360, its massive software system. Now, 20 years after the initial publication of his book, Brooks has revisited his original ideas and added new thoughts and advice, both for readers already familiar with his work and for readers discovering it for the first time.   The added chapters contain (1) a crisp condensation of all the propositions asserted in the original book, including Brooks' central argument in The Mythical Man-Month: that large programming projects suffer management problems different from small ones due to the division of labor; that the conceptual integrity of the product is therefore critical; and that it is difficult but possible to achieve this unity; (2) Brooks' view of these propositions a generation later; (3) a reprint of his classic 1986 paper ""No Silver Bullet""; and (4) today's thoughts on the 1986 assertion, ""There will be no silver bullet within ten years.""","1995-08-08","2021-02-23 16:25:12","2021-02-23 16:25:36","","","336","","","","","Mythical Man-Month, The","","","","","Addison-Wesley","Reading, Mass","English","","","","","Amazon","","","","","https://www.amazon.co.uk/Mythical-Man-Month-Software-Engineering-Anniversary/dp/0201835959","TT refs","","","","","","","","","","","","","","","","","","","","","2nd edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ADTGF5MK","webpage","2010","Edwards, Damon","What is DevOps?","dev2ops","","","","http://dev2ops.org/2010/02/what-is-devops/","","2010-02-23","2021-02-23 16:41:58","2021-02-23 16:43:02","2021-02-23 16:41:58","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\matth\Zotero\storage\HWVRRFGJ\what-is-devops.html","","TT refs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
